m	85	107	0	0	0	0	90s	100	1	2501
m	87	118	0	0	0	0	90s	100	1	2501
m	85	110	0	0	0	0	90s	100	1	2501
m	89	107	0	0	0	0	90s	100	1	2501
m	89	116	0	0	0	0	90s	100	1	2501
m	84	136	0	0	0	0	90s	100	1	2501
m	81	147	0	0	0	0	90s	100	1	2501
m	82	151	0	0	0	0	90s	100	1	2501
m	82	156	0	0	0	0	90s	100	1	2501
m	82	161	0	0	0	0	90s	100	1	2501
m	82	168	0	0	0	0	90s	100	1	2501
m	81	171	0	0	0	0	90s	100	1	2501
m	79	181	0	0	0	0	90s	100	1	2501
m	79	185	0	0	0	0	90s	100	1	2501
m	80	196	0	0	0	0	90s	100	1	2501
m	80	202	0	0	0	0	90s	100	1	2501
m	77	211	0	0	0	0	90s	100	1	2501
m	73	219	0	0	0	0	90s	100	1	2501
m	73	221	0	0	0	0	90s	100	1	2501
m	75	230	0	0	0	0	90s	100	1	2501
m	78	238	0	0	0	0	90s	100	1	2501
m	78	244	0	0	0	0	90s	100	1	2501
m	80	250	0	0	0	0	90s	100	1	2501
m	83	252	0	0	0	0	90s	100	1	2501
m	84	260	0	0	0	0	90s	100	1	2501
m	84	268	0	0	0	0	90s	100	1	2501
m	85	278	0	0	0	0	90s	100	1	2501
m	87	290	0	0	0	0	90s	100	1	2501
m	87	302	0	0	0	0	90s	100	1	2501
m	90	310	0	0	0	0	90s	100	1	2501
m	90	311	0	0	0	0	90s	100	1	2501
m	90	303	0	0	0	0	90s	100	1	2501
m	88	310	0	0	0	0	90s	100	1	2501
m	87	316	0	0	0	0	90s	100	1	2501
m	85	321	0	0	0	0	90s	100	1	2501
m	82	327	0	0	0	0	90s	100	1	2501
m	80	330	0	0	0	0	90s	100	1	2501
m	76	340	0	0	0	0	90s	100	1	2501
m	71	349	0	0	0	0	90s	100	1	2501
m	70	353	0	0	0	0	90s	100	1	2501
m	70	363	0	0	0	0	90s	100	1	2501
m	73	368	0	0	0	0	90s	100	1	2501
m	78	378	0	0	0	0	90s	100	1	2501
m	79	382	0	0	0	0	90s	100	1	2501
m	80	388	0	0	0	0	90s	100	1	2501
m	82	394	0	0	0	0	90s	100	1	2501
m	88	399	0	0	0	0	90s	100	1	2501
m	93	406	0	0	0	0	90s	100	1	2501
m	107	412	0	0	0	0	90s	100	1	2501
m	109	412	0	0	0	0	90s	100	1	2501
m	121	415	0	0	0	0	90s	100	1	2501
m	127	416	0	0	0	0	90s	100	1	2501
m	146	422	0	0	0	0	90s	100	1	2501
m	151	422	0	0	0	0	90s	100	1	2501
m	161	422	0	0	0	0	90s	100	1	2501
m	171	423	0	0	0	0	90s	100	1	2501
m	198	423	0	0	0	0	90s	100	1	2501
m	212	423	0	0	0	0	90s	100	1	2501
m	226	419	0	0	0	0	90s	100	1	2501
m	236	417	0	0	0	0	90s	100	1	2501
m	244	418	0	0	0	0	90s	100	1	2501
m	257	420	0	0	0	0	90s	100	1	2501
m	286	420	0	0	0	0	90s	100	1	2501
m	288	420	0	0	0	0	90s	100	1	2501
m	276	427	0	0	0	0	90s	100	1	2501
m	291	428	0	0	0	0	90s	100	1	2501
m	305	425	0	0	0	0	90s	100	1	2501
m	317	424	0	0	0	0	90s	100	1	2501
m	337	419	0	0	0	0	90s	100	1	2501
m	345	416	0	0	0	0	90s	100	1	2501
m	357	409	0	0	0	0	90s	100	1	2501
m	371	404	0	0	0	0	90s	100	1	2501
m	380	403	0	0	0	0	90s	100	1	2501
m	395	393	0	0	0	0	90s	100	1	2501
m	397	384	0	0	0	0	90s	100	1	2501
m	401	372	0	0	0	0	90s	100	1	2501
m	394	364	0	0	0	0	90s	100	1	2501
m	395	350	0	0	0	0	90s	100	1	2501
m	398	337	0	0	0	0	90s	100	1	2501
m	402	328	0	0	0	0	90s	100	1	2501
m	407	317	0	0	0	0	90s	100	1	2501
m	405	312	0	0	0	0	90s	100	1	2501
m	399	301	0	0	0	0	90s	100	1	2501
m	394	294	0	0	0	0	90s	100	1	2501
m	393	292	0	0	0	0	90s	100	1	2501
m	379	281	0	0	0	0	90s	100	1	2501
m	375	274	0	0	0	0	90s	100	1	2501
m	359	263	0	0	0	0	90s	100	1	2501
m	357	261	0	0	0	0	90s	100	1	2501
m	345	255	0	0	0	0	90s	100	1	2501
m	341	254	0	0	0	0	90s	100	1	2501
m	330	251	0	0	0	0	90s	100	1	2501
m	312	255	0	0	0	0	90s	100	1	2501
m	300	255	0	0	0	0	90s	100	1	2501
m	282	257	0	0	0	0	90s	100	1	2501
m	257	256	0	0	0	0	90s	100	1	2501
m	240	254	0	0	0	0	90s	100	1	2501
m	234	246	0	0	0	0	90s	100	1	2501
m	230	239	0	0	0	0	90s	100	1	2501
m	226	231	0	0	0	0	90s	100	1	2501
m	227	225	0	0	0	0	90s	100	1	2501
m	233	218	0	0	0	0	90s	100	1	2501
m	235	214	0	0	0	0	90s	100	1	2501
m	240	212	0	0	0	0	90s	100	1	2501
m	246	210	0	0	0	0	90s	100	1	2501
m	252	209	0	0	0	0	90s	100	1	2501
m	264	205	0	0	0	0	90s	100	1	2501
m	277	205	0	0	0	0	90s	100	1	2501
m	285	203	0	0	0	0	90s	100	1	2501
m	299	201	0	0	0	0	90s	100	1	2501
m	313	197	0	0	0	0	90s	100	1	2501
m	321	196	0	0	0	0	90s	100	1	2501
m	328	192	0	0	0	0	90s	100	1	2501
m	334	186	0	0	0	0	90s	100	1	2501
m	344	172	0	0	0	0	90s	100	1	2501
m	347	174	0	0	0	0	90s	100	1	2501
m	352	154	0	0	0	0	90s	100	1	2501
m	348	146	0	0	0	0	90s	100	1	2501
m	343	143	0	0	0	0	90s	100	1	2501
m	337	142	0	0	0	0	90s	100	1	2501
m	323	142	0	0	0	0	90s	100	1	2501
m	245	141	0	0	0	0	90s	100	1	2501
m	237	140	0	0	0	0	90s	100	1	2501
m	234	144	0	0	0	0	90s	100	1	2501
m	229	144	0	0	0	0	90s	100	1	2501
m	217	146	0	0	0	0	90s	100	1	2501
m	207	151	0	0	0	0	90s	100	1	2501
m	201	152	0	0	0	0	90s	100	1	2501
m	196	155	0	0	0	0	90s	100	1	2501
m	189	159	0	0	0	0	90s	100	1	2501
m	183	164	0	0	0	0	90s	100	1	2501
m	174	176	0	0	0	0	90s	100	1	2501
m	173	184	0	0	0	0	90s	100	1	2501
m	174	193	0	0	0	0	90s	100	1	2501
m	176	201	0	0	0	0	90s	100	1	2501
m	171	215	0	0	0	0	90s	100	1	2501
m	170	219	0	0	0	0	90s	100	1	2501
m	170	219	0	0	0	0	90s	100	1	2501
m	169	228	0	0	0	0	90s	100	1	2501
m	163	241	0	0	0	0	90s	100	1	2501
m	162	250	0	0	0	0	90s	100	1	2501
m	160	260	0	0	0	0	90s	100	1	2501
m	163	270	0	0	0	0	90s	100	1	2501
m	164	280	0	0	0	0	90s	100	1	2501
m	166	284	0	0	0	0	90s	100	1	2501
m	166	290	0	0	0	0	90s	100	1	2501
m	166	291	0	0	0	0	90s	100	1	2501
m	165	299	0	0	0	0	90s	100	1	2501
m	168	306	0	0	0	0	90s	100	1	2501
m	169	314	0	0	0	0	90s	100	1	2501
m	173	315	0	0	0	0	90s	100	1	2501
m	183	314	0	0	0	0	90s	100	1	2501
m	187	315	0	0	0	0	90s	100	1	2501
m	192	316	0	0	0	0	90s	100	1	2501
m	204	316	0	0	0	0	90s	100	1	2501
m	221	315	0	0	0	0	90s	100	1	2501
m	227	315	0	0	0	0	90s	100	1	2501
m	232	316	0	0	0	0	90s	100	1	2501
m	246	315	0	0	0	0	90s	100	1	2501
m	250	314	0	0	0	0	90s	100	1	2501
m	253	316	0	0	0	0	90s	100	1	2501
m	264	315	0	0	0	0	90s	100	1	2501
