m	334	1094	150	200	0	0	1800s	100	1	8002
m	292	621	150	200	0	0	1800s	100	1	8001
m	329	592	200	150	0	0	1750s	100	1	8003
m	676	153	200	150	0	0	1650s	100	1	8005
m	886	986	200	150	0	0	1700s	100	1	8004
m	837	169	150	150	0	0	1650s	100	1	8001
m	635	1017	200	150	0	0	1750s	100	1	8002
m	940	619	200	150	0	0	1800s	100	1	8003
m	635	311	200	150	0	0	1800s	100	1	8003
m	394	585	150	150	0	0	1550s	100	1	8003
m	626	1112	200	150	0	0	1800s	100	1	8003
m	394	847	200	150	0	0	1800s	100	1	8003

r	769	120	100	100	0	0	3555s	100	1	2001
r	744	131	100	100	0	0	3560s	100	1	2001
r	684	159	100	100	0	0	3565s	100	1	2001
r	611	216	100	100	0	0	3570s	100	1	2001
r	822	223	100	100	0	0	3575s	100	1	2001
r	591	243	100	100	0	0	3580s	100	1	2001
r	813	289	100	100	0	0	3585s	100	1	2001
r	703	322	100	100	0	0	3590s	100	1	2001
r	672	328	100	100	0	0	3595s	100	1	2001
r	512	345	100	100	0	0	3600s	100	1	2001
r	428	509	100	100	0	0	3605s	100	1	2001
r	936	598	100	100	0	0	3610s	100	1	2001
r	417	797	100	100	0	0	3615s	100	1	2001
r	383	809	100	100	0	0	3620s	100	1	2001
r	909	841	100	100	0	0	3625s	100	1	2001
r	882	876	100	100	0	0	3630s	100	1	2001
r	556	895	100	100	0	0	3635s	100	1	2001
r	700	906	100	100	0	0	3640s	100	1	2001
r	843	911	100	100	0	0	3645s	100	1	2001
r	278	947	100	100	0	0	3650s	100	1	2001
r	620	508	100	100	0	0	3655s	100	1	2001
r	637	1074	100	100	0	0	3660s	100	1	2001
r	665	1102	100	100	0	0	3665s	100	1	2001
r	430	1124	100	100	0	0	3670s	100	1	2001
r	658	1127	100	100	0	0	3675s	100	1	2001


