m	164	690	0	0	0	0	1s	100	1	2226
m	143	727	0	0	0	0	1s	100	1	2226
m	179	726	0	0	0	0	1s	100	1	2226
m	174	694	0	0	0	0	1s	100	1	2226
m	172	733	0	0	0	0	1s	100	1	2226
m	140	721	0	0	0	0	1s	100	1	2226
m	179	701	0	0	0	0	1s	100	1	2226
m	161	735	0	0	0	0	1s	100	1	2226
m	138	711	0	0	0	0	1s	100	1	2226
m	184	710	0	0	0	0	1s	100	1	2226
m	153	733	0	0	0	0	1s	100	1	2226
m	143	701	0	0	0	0	1s	100	1	2226
m	148	694	0	0	0	0	1s	100	1	2226
m	154	691	0	0	0	0	1s	100	1	2226
m	183	718	0	0	0	0	1s	100	1	2226
m	119	468	0	0	0	0	1s	100	1	2227
m	96	512	0	0	0	0	1s	100	1	2227
m	142	512	0	0	0	0	1s	100	1	2227
m	130	471	0	0	0	0	1s	100	1	2227
m	92	503	0	0	0	0	1s	100	1	2227
m	133	518	0	0	0	0	1s	100	1	2227
m	139	477	0	0	0	0	1s	100	1	2227
m	121	520	0	0	0	0	1s	100	1	2227
m	91	492	0	0	0	0	1s	100	1	2227
m	145	483	0	0	0	0	1s	100	1	2227
m	107	518	0	0	0	0	1s	100	1	2227
m	95	480	0	0	0	0	1s	100	1	2227
m	103	471	0	0	0	0	1s	100	1	2227
m	147	491	0	0	0	0	1s	100	1	2227
m	146	500	0	0	0	0	1s	100	1	2227
